Usuário_ID;Nome;Idade;País;Assinaturas;Horas de tela;Gênero Favorito;Última data de acesso
4044;Emma Miller;65;UK;Standard;5366;Comedy;12/10/2024
4045;John Jones;28;UK;Premium;49646;Action;03/09/2024
4046;Alex Garcia;61;India;Basic;52702;Comedy;28/03/2024
4047;Sarah Garcia;48;Mexico;Standard;92308;Action;18/03/2024
4048;David Williams;66;USA;Basic;5691;Romance;30/01/2025
4049;Chris Davis;74;USA;Premium;26642;Romance;27/12/2024
4050;Michael Miller;17;France;Premium;93019;Sci-Fi;17/02/2025
4051;Sarah Brown;58;Australia;Basic;77775;Sci-Fi;24/04/2024
4052;Jane Johnson;57;Germany;Premium;54675;Comedy;21/12/2024
4053;John Davis;20;Japan;Premium;93716;Documentary;01/06/2024
4054;John Jones;23;Japan;Premium;18853;Horror;02/11/2024
4055;David Jones;27;Canada;Standard;3143;Documentary;07/11/2024
4056;Sarah Williams;24;Australia;Standard;39417;Drama;31/12/2024
4057;Emma Hernandez;44;France;Premium;32377;Romance;21/02/2025
4058;Jane Hernandez;60;India;Standard;27683;Drama;12/05/2024
4059;Katie Martinez;32;Mexico;Basic;8833;Horror;03/03/2025
4060;Sarah Garcia;13;France;Basic;82044;Romance;30/07/2024
4061;John Jones;66;UK;Basic;73875;Comedy;18/05/2024
4062;Sarah Martinez;44;Mexico;Basic;32763;Drama;30/09/2024
4063;Jane Williams;46;UK;Premium;99972;Documentary;16/01/2025
4064;Katie Davis;52;India;Premium;19677;Romance;26/04/2024
4065;Katie Miller;17;Germany;Premium;1147;Action;30/11/2024
4066;Jane Martinez;73;India;Premium;86891;Documentary;25/03/2024
4067;Emma Brown;61;Japan;Basic;376;Drama;25/01/2025
4068;John Williams;19;Germany;Standard;20346;Sci-Fi;06/05/2024
4069;John Smith;36;Mexico;Premium;87307;Sci-Fi;18/07/2024
4070;Alex Jones;44;France;Premium;20472;Action;07/02/2025
4071;Sarah Smith;77;USA;Basic;21176;Sci-Fi;09/03/2024
4072;Alex Williams;50;Canada;Premium;8076;Horror;25/06/2024
4073;Jane Garcia;76;Brazil;Basic;24011;Sci-Fi;29/10/2024
4074;John Smith;13;Australia;Basic;36057;Documentary;08/08/2024
4075;Jane Miller;49;Germany;Basic;19852;Sci-Fi;21/03/2024
4076;Emma Davis;67;Mexico;Basic;63031;Documentary;23/05/2024
4077;Alex Jones;25;USA;Basic;67918;Romance;10/04/2024
4078;James Hernandez;43;Mexico;Premium;71403;Romance;20/07/2024
4079;John Johnson;42;India;Basic;34018;Horror;04/09/2024
4080;Chris Davis;49;Japan;Basic;28221;Action;05/02/2025
4081;Alex Smith;70;UK;Premium;14241;Action;21/08/2024
4082;John Smith;77;Mexico;Basic;46453;Documentary;26/04/2024
4083;James Hernandez;80;Canada;Premium;3847;Horror;01/05/2024
4084;Sarah Brown;37;France;Premium;92794;Horror;17/08/2024
4085;Sarah Hernandez;66;Australia;Standard;93303;Sci-Fi;13/04/2024
4086;Michael Garcia;51;Mexico;Premium;14107;Horror;24/08/2024
4087;John Brown;47;UK;Standard;61654;Comedy;14/11/2024
4088;James Brown;68;Japan;Basic;67974;Documentary;11/10/2024
4089;Chris Miller;21;UK;Standard;30527;Documentary;05/10/2024
4090;John Hernandez;64;Australia;Premium;69218;Romance;29/01/2025
4091;Alex Smith;64;Canada;Premium;55302;Horror;17/07/2024
4092;Alex Miller;77;Mexico;Basic;64855;Drama;25/04/2024
4093;James Hernandez;40;Brazil;Premium;43919;Sci-Fi;26/07/2024
4094;John Brown;17;Germany;Standard;47727;Sci-Fi;02/07/2024
4095;Jane Miller;25;Australia;Standard;66048;Sci-Fi;18/12/2024
4096;Emma Garcia;25;Canada;Basic;38365;Action;09/02/2025
4097;Chris Brown;41;France;Basic;34051;Action;17/08/2024
4098;David Davis;59;India;Basic;33116;Horror;05/09/2024
4099;Jane Brown;27;India;Premium;22353;Sci-Fi;14/02/2025
4100;John Davis;13;Australia;Basic;3417;Horror;20/09/2024
4101;Michael Martinez;74;USA;Standard;98283;Sci-Fi;09/04/2024
4102;Jane Smith;46;Canada;Premium;43904;Documentary;21/04/2024
4103;James Davis;22;Germany;Basic;6365;Documentary;20/07/2024
4104;James Jones;28;Canada;Standard;55505;Comedy;27/10/2024
4105;James Williams;47;France;Standard;24858;Documentary;06/10/2024
4106;Sarah Jones;21;Brazil;Basic;21684;Romance;31/05/2024
4107;James Martinez;62;UK;Standard;27957;Sci-Fi;04/06/2024
4108;James Williams;79;UK;Standard;25831;Drama;03/09/2024
4109;Emma Garcia;55;Germany;Basic;2910;Documentary;25/07/2024
4110;David Davis;17;Canada;Premium;1488;Action;11/02/2025
4111;John Williams;76;Brazil;Standard;58315;Drama;04/09/2024
4112;James Johnson;26;Brazil;Standard;10799;Sci-Fi;30/04/2024
4113;Emma Hernandez;28;Japan;Premium;2658;Action;13/06/2024
4114;James Hernandez;38;Mexico;Standard;11834;Romance;17/08/2024
4115;Michael Brown;55;Australia;Basic;3820;Romance;02/05/2024
4116;John Garcia;70;Australia;Standard;18595;Horror;26/01/2025
4117;Alex Smith;49;Mexico;Basic;72538;Sci-Fi;17/02/2025
4118;Chris Davis;32;USA;Standard;29937;Comedy;02/01/2025
4119;David Smith;69;Canada;Premium;92343;Documentary;10/01/2025
4120;David Johnson;46;UK;Premium;99477;Drama;11/04/2024
4121;Jane Johnson;79;Australia;Basic;71022;Comedy;08/01/2025
4122;John Miller;77;UK;Standard;41292;Horror;18/10/2024
4123;James Brown;22;Japan;Premium;16125;Action;17/06/2024
4124;David Johnson;66;India;Standard;98063;Horror;21/11/2024
4125;John Williams;33;Australia;Premium;5757;Horror;15/02/2025
4126;Michael Johnson;23;UK;Basic;60367;Romance;16/10/2024
4127;Michael Smith;73;Mexico;Standard;14551;Action;31/07/2024
4128;David Hernandez;73;Germany;Premium;79907;Horror;10/08/2024
4129;Katie Miller;70;Australia;Basic;61889;Drama;29/06/2024
4130;Michael Williams;19;India;Basic;7468;Action;01/11/2024
4131;Alex Johnson;32;USA;Premium;34489;Documentary;08/02/2025
4132;Chris Garcia;77;India;Basic;77675;Romance;20/05/2024
4133;David Davis;51;USA;Standard;92295;Drama;03/04/2024
4134;David Davis;36;Canada;Basic;90939;Documentary;20/11/2024
4135;Katie Garcia;62;Canada;Premium;43972;Sci-Fi;28/02/2025
4136;Emma Smith;67;Mexico;Premium;99832;Drama;27/11/2024
4137;Chris Hernandez;74;Germany;Basic;94364;Documentary;07/10/2024
4138;Alex Jones;63;Canada;Basic;22262;Documentary;19/03/2024
4139;John Johnson;74;Germany;Premium;53997;Horror;30/01/2025
4140;Emma Martinez;77;Brazil;Basic;6661;Romance;13/07/2024
4141;John Martinez;16;Brazil;Standard;98088;Action;28/01/2025
4142;Jane Miller;65;Germany;Basic;76254;Horror;08/03/2024
4143;John Martinez;24;UK;Premium;10741;Romance;12/05/2024
4144;Sarah Johnson;30;Germany;Standard;86682;Action;04/04/2024
4145;Michael Smith;77;Japan;Premium;33212;Romance;10/09/2024
4146;Jane Martinez;76;Japan;Standard;52443;Drama;10/12/2024
4147;Sarah Martinez;20;Japan;Basic;3348;Action;24/10/2024
4148;Michael Garcia;62;Brazil;Standard;59443;Documentary;07/02/2025
4149;Emma Williams;46;USA;Basic;70646;Documentary;22/05/2024
4150;John Garcia;57;Mexico;Premium;96094;Horror;09/08/2024
4151;Emma Garcia;27;Mexico;Standard;27038;Action;13/07/2024
4152;Jane Jones;20;Australia;Standard;7482;Documentary;14/09/2024
4153;Sarah Davis;47;India;Standard;26641;Action;10/05/2024
4154;Alex Davis;57;UK;Premium;96696;Comedy;19/11/2024
4155;Jane Brown;20;USA;Basic;14802;Horror;22/02/2025
4156;Katie Martinez;66;Germany;Basic;43106;Sci-Fi;17/09/2024
4157;Jane Miller;14;Mexico;Basic;1244;Sci-Fi;08/12/2024
4158;John Williams;37;UK;Standard;52044;Drama;18/01/2025
4159;Katie Hernandez;33;Australia;Standard;10924;Documentary;16/07/2024
4160;David Davis;39;UK;Basic;73087;Action;24/09/2024
4161;Jane Martinez;61;UK;Standard;88025;Documentary;22/01/2025
4162;John Williams;69;Mexico;Basic;62124;Action;24/01/2025
4163;David Miller;80;UK;Premium;56355;Drama;06/09/2024
4164;John Jones;38;India;Standard;67654;Action;28/07/2024
4165;James Smith;69;Germany;Standard;20475;Sci-Fi;21/01/2025
4166;Michael Brown;13;India;Basic;66178;Documentary;22/01/2025
4167;David Davis;57;UK;Basic;37345;Horror;20/10/2024
4168;Sarah Miller;49;USA;Standard;51943;Action;12/06/2024
4169;Alex Miller;64;UK;Premium;71467;Documentary;13/03/2024
4170;Emma Martinez;55;Canada;Standard;77039;Drama;05/04/2024
4171;Sarah Martinez;38;UK;Standard;1207;Action;16/01/2025
4172;Jane Garcia;78;India;Standard;92217;Action;25/04/2024
4173;Sarah Jones;56;Germany;Basic;73516;Drama;12/04/2024
4174;Michael Martinez;53;France;Standard;56244;Comedy;09/05/2024
4175;Chris Garcia;61;Germany;Basic;11425;Drama;25/10/2024
4176;Sarah Jones;66;France;Standard;70358;Drama;23/11/2024
4177;Katie Jones;46;Canada;Standard;2714;Comedy;24/03/2024
4178;James Smith;33;Australia;Premium;62193;Comedy;10/06/2024
4179;David Garcia;46;Mexico;Premium;8695;Romance;09/06/2024
4180;Sarah Jones;76;Canada;Basic;56185;Drama;01/08/2024
4181;Alex Hernandez;19;Japan;Standard;51287;Action;30/06/2024
4182;Michael Hernandez;33;Brazil;Basic;6007;Comedy;26/06/2024
4183;Katie Garcia;46;Japan;Standard;48197;Sci-Fi;19/04/2024
4184;Michael Martinez;73;India;Standard;63462;Sci-Fi;04/05/2024
4185;Jane Williams;15;USA;Standard;7485;Action;06/01/2025
4186;Chris Martinez;79;UK;Standard;5770;Action;09/10/2024
4187;Chris Hernandez;75;Brazil;Basic;67486;Action;07/02/2025
4188;James Miller;23;Japan;Basic;11261;Documentary;10/10/2024
4189;Alex Brown;49;Brazil;Standard;6487;Drama;16/09/2024
4190;Michael Hernandez;38;Mexico;Standard;77159;Documentary;01/06/2024
4191;Emma Johnson;75;USA;Basic;51502;Comedy;28/05/2024
4192;Jane Martinez;49;Germany;Basic;19281;Drama;02/03/2025
4193;Michael Brown;24;Mexico;Standard;16156;Action;02/02/2025
4194;Jane Jones;28;India;Standard;36275;Documentary;02/01/2025
4195;David Davis;33;Mexico;Premium;76692;Horror;14/07/2024
4196;John Martinez;41;Germany;Standard;33878;Comedy;08/11/2024
4197;Emma Miller;34;Brazil;Basic;3086;Sci-Fi;02/05/2024
4198;David Jones;30;Mexico;Standard;34041;Drama;09/06/2024
4199;Alex Miller;23;Japan;Basic;9876;Horror;02/03/2025
4200;Emma Hernandez;15;Australia;Premium;96852;Documentary;28/08/2024
4201;Jane Miller;43;Japan;Standard;6463;Drama;24/05/2024
4202;Katie Johnson;38;France;Premium;89796;Documentary;08/02/2025
4203;David Garcia;58;Mexico;Basic;43022;Romance;23/06/2024
4204;David Jones;44;India;Standard;36784;Sci-Fi;25/07/2024
4205;Sarah Brown;51;UK;Standard;68437;Horror;02/07/2024
4206;John Smith;56;Germany;Premium;17072;Documentary;01/03/2025
4207;Jane Hernandez;35;Brazil;Premium;56721;Sci-Fi;30/12/2024
4208;Emma Martinez;24;Canada;Premium;9504;Romance;11/01/2025
4209;David Williams;30;Canada;Basic;94111;Sci-Fi;29/09/2024
4210;Emma Johnson;22;India;Basic;69159;Action;28/10/2024
4211;Sarah Miller;77;UK;Standard;10865;Sci-Fi;15/03/2024
4212;David Smith;78;Australia;Premium;61124;Documentary;26/12/2024
4213;Katie Hernandez;40;France;Standard;74671;Action;03/04/2024
4214;Michael Smith;34;USA;Basic;47449;Drama;01/07/2024
4215;Jane Hernandez;47;Germany;Premium;24152;Horror;10/02/2025
4216;Jane Davis;59;Canada;Basic;6722;Sci-Fi;20/02/2025
4217;John Miller;70;India;Premium;30161;Romance;05/06/2024
4218;James Davis;67;Mexico;Premium;6208;Drama;23/03/2024
4219;David Garcia;74;Canada;Basic;9114;Romance;09/06/2024
4220;David Davis;76;India;Basic;41701;Horror;28/05/2024
4221;Chris Hernandez;46;USA;Standard;74421;Sci-Fi;07/05/2024
4222;Jane Davis;52;Germany;Standard;83958;Drama;04/05/2024
4223;Alex Johnson;79;UK;Standard;34552;Horror;04/12/2024
4224;James Williams;32;Japan;Basic;36106;Horror;09/05/2024
4225;Jane Garcia;42;USA;Basic;89914;Comedy;17/08/2024
4226;David Williams;75;Japan;Standard;66012;Comedy;10/12/2024
4227;Katie Williams;20;Germany;Basic;78904;Comedy;12/10/2024
4228;Michael Garcia;50;Japan;Premium;28928;Documentary;23/05/2024
4229;Michael Brown;71;Mexico;Basic;97404;Comedy;04/09/2024
4230;Michael Johnson;20;Canada;Premium;79083;Horror;13/08/2024
4231;James Hernandez;63;Germany;Standard;60367;Comedy;19/03/2024
4232;Michael Williams;69;Japan;Basic;31355;Sci-Fi;15/01/2025
4233;Jane Johnson;24;Australia;Premium;83821;Romance;20/04/2024
4234;Alex Davis;31;India;Standard;64909;Drama;11/01/2025
4235;Emma Jones;48;Canada;Standard;231;Romance;13/10/2024
4236;Michael Johnson;33;France;Basic;2893;Romance;24/08/2024
4237;Chris Williams;51;USA;Premium;12876;Horror;08/10/2024
4238;Sarah Davis;74;France;Basic;14642;Comedy;28/10/2024
4239;Alex Garcia;46;Germany;Premium;20314;Romance;27/09/2024
4240;Katie Garcia;22;Japan;Premium;51915;Comedy;13/01/2025
4241;John Miller;19;Australia;Basic;42491;Sci-Fi;24/09/2024
4242;Chris Johnson;53;Mexico;Standard;51072;Comedy;09/09/2024
4243;Jane Miller;79;Brazil;Premium;43408;Documentary;04/03/2025
4244;David Johnson;76;Australia;Standard;71741;Horror;09/04/2024
4245;John Garcia;72;India;Basic;65057;Romance;02/06/2024
4246;Jane Jones;65;USA;Standard;38413;Horror;03/07/2024
4247;Sarah Garcia;66;Mexico;Standard;45653;Drama;15/03/2024
4248;Jane Smith;74;Brazil;Standard;98408;Drama;07/05/2024
4249;Alex Martinez;17;UK;Basic;59504;Horror;06/04/2024
4250;Katie Johnson;36;USA;Premium;20528;Documentary;04/05/2024
4251;Emma Jones;47;UK;Premium;65393;Action;19/03/2024
4252;Chris Miller;45;Japan;Basic;25359;Romance;15/04/2024
4253;Emma Brown;56;UK;Standard;31953;Documentary;20/05/2024
4254;Michael Miller;21;Australia;Basic;56476;Documentary;25/07/2024
4255;Emma Martinez;58;Mexico;Premium;79849;Sci-Fi;05/08/2024
4256;Chris Johnson;28;Germany;Standard;35711;Drama;04/04/2024
4257;Chris Smith;73;USA;Standard;22454;Romance;09/07/2024
4258;Katie Hernandez;57;Canada;Basic;7753;Horror;09/07/2024
4259;David Davis;54;Japan;Premium;11963;Comedy;11/08/2024
4260;Katie Miller;16;Germany;Standard;25093;Horror;28/09/2024
4261;John Jones;74;Japan;Basic;2975;Romance;08/09/2024
4262;John Smith;19;Australia;Premium;49139;Drama;17/06/2024
4263;Sarah Williams;72;Mexico;Standard;58061;Romance;01/05/2024
4264;James Jones;67;Japan;Standard;36647;Romance;19/12/2024
4265;Emma Johnson;44;India;Standard;66634;Documentary;27/02/2025
4266;James Miller;69;France;Standard;9435;Romance;14/04/2024
4267;Emma Davis;56;USA;Basic;16502;Comedy;21/03/2024
4268;Jane Garcia;58;Mexico;Premium;21206;Drama;21/08/2024
4269;John Martinez;24;France;Standard;52152;Drama;27/12/2024
4270;James Jones;19;France;Standard;23637;Drama;15/04/2024
4271;Jane Jones;62;Australia;Standard;80159;Horror;08/03/2024
4272;James Brown;31;UK;Basic;64339;Horror;06/07/2024
4273;John Brown;37;Germany;Premium;90318;Romance;05/05/2024
4274;James Johnson;63;India;Standard;57958;Horror;07/04/2024
4275;John Johnson;16;Brazil;Premium;54598;Action;19/12/2024
4276;Katie Jones;61;Brazil;Premium;93186;Documentary;22/04/2024
4277;Sarah Brown;64;Brazil;Standard;36947;Sci-Fi;09/09/2024
4278;Chris Davis;30;Canada;Standard;72083;Sci-Fi;07/03/2025
4279;Alex Hernandez;50;Australia;Standard;88231;Sci-Fi;17/12/2024
4280;John Davis;56;France;Basic;31092;Romance;01/04/2024
4281;David Brown;80;India;Premium;26795;Action;25/10/2024
4282;Emma Davis;56;Australia;Premium;7079;Sci-Fi;09/01/2025
4283;David Brown;44;Japan;Premium;73137;Comedy;01/07/2024
4284;James Davis;47;France;Standard;43306;Documentary;04/06/2024
4285;Jane Williams;50;India;Basic;47596;Drama;24/07/2024
4286;Alex Davis;24;USA;Basic;10595;Romance;14/04/2024
4287;Chris Miller;69;France;Basic;91277;Drama;11/11/2024
4288;Emma Williams;50;France;Standard;918;Horror;29/03/2024
4289;David Brown;36;India;Standard;53613;Documentary;02/03/2025
4290;Michael Brown;61;Australia;Basic;32659;Documentary;24/05/2024
4291;Chris Johnson;75;Japan;Basic;26688;Documentary;27/12/2024
4292;Emma Brown;28;Brazil;Premium;63437;Action;23/05/2024
4293;Jane Smith;55;India;Standard;39678;Drama;12/02/2025
4294;Jane Garcia;27;Canada;Standard;36954;Comedy;02/12/2024
4295;Chris Hernandez;50;Germany;Premium;94247;Drama;23/10/2024
4296;James Miller;76;UK;Premium;22328;Drama;22/05/2024
4297;Alex Jones;64;Australia;Basic;88769;Action;02/02/2025
4298;David Brown;34;India;Basic;27143;Documentary;29/03/2024
4299;Emma Williams;21;India;Standard;35532;Action;24/01/2025
4300;Jane Williams;67;Japan;Standard;20283;Sci-Fi;09/09/2024
4301;Michael Miller;17;India;Basic;32529;Romance;19/12/2024
4302;Michael Smith;76;USA;Standard;54602;Comedy;25/09/2024
4303;Emma Johnson;49;Japan;Standard;34784;Romance;22/11/2024
4304;John Miller;67;France;Basic;9429;Drama;26/12/2024
4305;Chris Jones;65;Mexico;Standard;78604;Comedy;08/07/2024
4306;Sarah Martinez;16;Brazil;Basic;10355;Drama;16/09/2024
4307;Emma Garcia;67;UK;Standard;39946;Horror;11/12/2024
4308;Katie Garcia;74;India;Basic;3252;Action;01/01/2025
4309;David Davis;28;Australia;Standard;44012;Horror;07/01/2025
4310;Katie Garcia;47;USA;Basic;2623;Action;21/04/2024
4311;Emma Williams;69;Germany;Premium;43776;Sci-Fi;19/11/2024
4312;Emma Brown;51;India;Standard;69381;Documentary;16/04/2024
4313;James Brown;23;UK;Standard;52798;Comedy;08/01/2025
4314;Chris Martinez;14;India;Premium;43252;Sci-Fi;30/11/2024
4315;Michael Smith;16;Mexico;Premium;95979;Horror;15/12/2024
4316;Emma Davis;49;Canada;Premium;15628;Sci-Fi;21/06/2024
4317;Alex Hernandez;39;UK;Standard;81627;Drama;25/05/2024
4318;Michael Johnson;35;Brazil;Basic;97777;Romance;19/11/2024
4319;Alex Brown;57;Germany;Standard;11601;Drama;28/07/2024
4320;James Miller;16;Brazil;Premium;72716;Comedy;05/10/2024
4321;Chris Williams;17;Mexico;Premium;426;Comedy;19/12/2024
4322;Emma Williams;36;Germany;Premium;86087;Sci-Fi;21/05/2024
4323;John Smith;17;Germany;Standard;75334;Horror;14/07/2024
4324;Sarah Garcia;73;India;Premium;96335;Drama;26/04/2024
4325;Emma Davis;42;Brazil;Standard;50919;Comedy;18/09/2024
4326;James Miller;37;France;Premium;28907;Horror;20/10/2024
4327;James Hernandez;55;Germany;Premium;7588;Documentary;25/01/2025
4328;Alex Johnson;66;India;Standard;4164;Horror;16/06/2024
4329;John Miller;43;India;Standard;93428;Romance;24/07/2024
4330;Katie Jones;37;Japan;Basic;80948;Comedy;21/09/2024
4331;Chris Miller;32;Mexico;Standard;23405;Horror;28/04/2024
4332;Alex Garcia;25;Brazil;Premium;97221;Romance;08/06/2024
4333;Chris Johnson;79;France;Basic;21868;Sci-Fi;12/04/2024
4334;James Brown;45;Australia;Premium;31284;Romance;19/07/2024
4335;Sarah Martinez;66;Mexico;Premium;30486;Sci-Fi;08/07/2024
4336;Emma Garcia;17;Japan;Premium;57567;Drama;08/01/2025
4337;John Jones;54;France;Premium;9763;Horror;22/04/2024
4338;Jane Johnson;71;USA;Basic;8234;Romance;05/05/2024
4339;James Johnson;72;France;Premium;23055;Comedy;30/05/2024
4340;David Garcia;65;Germany;Standard;4884;Sci-Fi;17/02/2025
4341;James Jones;45;UK;Premium;7492;Sci-Fi;05/08/2024
4342;Jane Martinez;48;USA;Premium;50273;Horror;06/10/2024
4343;John Smith;53;Mexico;Basic;89342;Romance;07/10/2024
4344;Michael Brown;68;Canada;Basic;28665;Horror;16/05/2024
4345;Katie Miller;55;Canada;Basic;30981;Horror;23/11/2024
4346;Alex Hernandez;45;Germany;Premium;4552;Drama;10/04/2024
4347;John Brown;80;USA;Premium;6313;Drama;14/10/2024
4348;Jane Miller;26;UK;Basic;39038;Comedy;30/07/2024
4349;Michael Davis;73;Brazil;Basic;27419;Documentary;24/03/2024
4350;Michael Brown;25;USA;Basic;7022;Horror;24/05/2024
4351;Chris Martinez;33;Brazil;Premium;93031;Horror;25/06/2024
4352;John Jones;63;UK;Basic;69324;Romance;09/10/2024
4353;John Smith;55;France;Standard;39371;Drama;18/05/2024
4354;Sarah Martinez;67;Brazil;Basic;12469;Horror;28/09/2024
4355;David Jones;37;Australia;Basic;78426;Action;04/02/2025
4356;Katie Williams;27;Japan;Standard;55675;Romance;09/10/2024
4357;Jane Johnson;59;Germany;Basic;33923;Documentary;08/08/2024
4358;David Garcia;33;India;Standard;94846;Comedy;19/01/2025
4359;Emma Garcia;53;UK;Premium;52737;Comedy;13/12/2024
4360;Katie Hernandez;26;USA;Basic;46388;Drama;21/05/2024
4361;Katie Hernandez;78;France;Basic;44884;Documentary;30/12/2024
4362;Jane Garcia;35;Brazil;Basic;54083;Drama;03/01/2025
4363;Chris Williams;27;France;Premium;48272;Action;19/11/2024
4364;Katie Williams;46;Mexico;Basic;4863;Action;06/09/2024
4365;Sarah Smith;30;USA;Standard;6657;Action;22/04/2024
4366;Michael Hernandez;34;Japan;Standard;6605;Sci-Fi;16/02/2025
4367;Emma Martinez;21;India;Basic;578;Comedy;29/04/2024
4368;John Smith;41;France;Premium;35464;Horror;15/07/2024
4369;Katie Hernandez;78;Germany;Premium;8821;Comedy;15/04/2024
4370;Sarah Davis;21;Australia;Basic;31538;Action;17/06/2024
4371;Chris Davis;19;France;Standard;95007;Horror;07/05/2024
4372;Alex Williams;44;India;Standard;14033;Comedy;05/07/2024
4373;Jane Miller;51;Mexico;Standard;60943;Documentary;27/11/2024
4374;John Smith;71;India;Standard;7162;Documentary;23/11/2024
4375;Alex Hernandez;76;USA;Basic;1756;Documentary;01/06/2024
4376;Jane Martinez;76;UK;Premium;97402;Documentary;30/09/2024
4377;Jane Martinez;35;UK;Basic;6105;Documentary;22/11/2024
4378;Emma Martinez;43;India;Standard;78117;Documentary;14/08/2024
4379;Sarah Williams;46;USA;Standard;4146;Documentary;02/08/2024
4380;Jane Smith;53;France;Basic;19805;Action;21/10/2024
4381;Alex Johnson;50;India;Basic;35392;Horror;17/04/2024
4382;Sarah Brown;67;Australia;Standard;96193;Action;25/11/2024
4383;James Brown;18;Japan;Standard;44032;Romance;15/09/2024
4384;John Garcia;45;Mexico;Premium;8152;Horror;30/05/2024
4385;Alex Brown;38;Australia;Standard;47305;Romance;05/10/2024
4386;Katie Martinez;40;Mexico;Basic;93287;Drama;06/06/2024
4387;Chris Williams;35;India;Premium;65697;Documentary;18/10/2024
4388;Jane Williams;61;Japan;Standard;96016;Drama;31/12/2024
4389;Sarah Miller;15;India;Standard;69875;Horror;03/11/2024
